Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
1,92,2010-09-24,110184.21,False,80.94,2.624,,,,,,211.5972246,7.787,A,151315
1,92,2010-10-01,118966.9,False,71.89,2.603,,,,,,211.6719895,7.838,A,151315
1,92,2010-10-08,138866.0,False,63.93,2.633,,,,,,211.7467544,7.838,A,151315
1,92,2010-10-15,133453.67,False,67.18,2.72,,,,,,211.8137436,7.838,A,151315
1,92,2010-10-22,115463.1,False,69.86,2.725,,,,,,211.8612937,7.838,A,151315
1,92,2010-10-29,116370.47,False,69.64,2.716,,,,,,211.9088438,7.838,A,151315
1,92,2010-11-05,140504.41,False,58.74,2.689,,,,,,211.9563939,7.838,A,151315
1,92,2010-11-12,144909.63,False,59.61,2.728,,,,,,212.003944,7.838,A,151315
1,92,2010-11-19,157621.22,False,51.41,2.771,,,,,,211.8896737,7.838,A,151315
1,92,2010-11-26,170904.79,True,64.52,2.735,,,,,,211.7484333,7.838,A,151315
1,92,2010-12-03,119421.7,False,49.27,2.708,,,,,,211.607193,7.838,A,151315
1,92,2010-12-10,145313.14,False,46.33,2.843,,,,,,211.4659526,7.838,A,151315
1,92,2010-12-17,156941.48,False,49.84,2.869,,,,,,211.4053124,7.838,A,151315
1,92,2010-12-24,181376.38,False,52.33,2.886,,,,,,211.4051222,7.838,A,151315
1,92,2010-12-31,106205.58,True,48.43,2.943,,,,,,211.4049321,7.838,A,151315
1,92,2011-01-07,137438.84,False,48.27,2.976,,,,,,211.4047419,7.742,A,151315
1,92,2011-01-14,145156.23,False,35.4,2.983,,,,,,211.4574109,7.742,A,151315
1,92,2011-01-21,130891.97,False,44.04,3.016,,,,,,211.8272343,7.742,A,151315
1,92,2011-01-28,118957.83,False,43.83,3.01,,,,,,212.1970577,7.742,A,151315
1,92,2011-02-04,145494.29,False,42.27,2.989,,,,,,212.5668812,7.742,A,151315
1,92,2011-02-11,149699.72,True,36.39,3.022,,,,,,212.9367046,7.742,A,151315
1,92,2011-02-18,129581.85,False,57.36,3.045,,,,,,213.2478853,7.742,A,151315
1,92,2011-02-25,112865.16,False,62.9,3.065,,,,,,213.535609,7.742,A,151315
1,92,2011-03-04,130158.38,False,59.58,3.288,,,,,,213.8233327,7.742,A,151315
1,92,2011-03-11,137191.52,False,53.56,3.459,,,,,,214.1110564,7.742,A,151315
1,92,2011-03-18,134321.31,False,62.76,3.488,,,,,,214.3627114,7.742,A,151315
1,92,2011-03-25,114963.63,False,69.97,3.473,,,,,,214.5999389,7.742,A,151315
1,92,2011-04-01,118903.28,False,59.17,3.524,,,,,,214.8371664,7.682,A,151315
1,92,2011-04-08,140374.76,False,67.84,3.622,,,,,,215.0743939,7.682,A,151315
1,92,2011-04-15,132197.01,False,71.27,3.743,,,,,,215.2918561,7.682,A,151315
1,92,2011-04-22,124161.59,False,72.99,3.807,,,,,,215.4599053,7.682,A,151315
1,92,2011-04-29,112882.46,False,72.03,3.81,,,,,,215.6279544,7.682,A,151315
1,92,2011-05-06,140304.75,False,64.61,3.906,,,,,,215.7960035,7.682,A,151315
1,92,2011-05-13,131147.68,False,75.64,3.899,,,,,,215.9640526,7.682,A,151315
1,92,2011-05-20,123050.97,False,67.63,3.907,,,,,,215.7339202,7.682,A,151315
1,92,2011-05-27,115361.04,False,77.72,3.786,,,,,,215.5037878,7.682,A,151315
1,92,2011-06-03,129624.28,False,83.0,3.699,,,,,,215.2736553,7.682,A,151315
1,92,2011-06-10,137181.13,False,83.13,3.648,,,,,,215.0435229,7.682,A,151315
1,92,2011-06-17,131903.99,False,86.41,3.637,,,,,,214.9980596,7.682,A,151315
1,92,2011-06-24,112913.22,False,83.58,3.594,,,,,,215.0910982,7.682,A,151315
1,92,2011-07-01,120155.9,False,85.55,3.524,,,,,,215.1841368,7.962,A,151315
1,92,2011-07-08,134861.72,False,85.83,3.48,,,,,,215.2771754,7.962,A,151315
1,92,2011-07-15,131780.79,False,88.54,3.575,,,,,,215.3611087,7.962,A,151315
1,92,2011-07-22,118968.09,False,85.77,3.651,,,,,,215.4222784,7.962,A,151315
1,92,2011-07-29,111929.27,False,86.83,3.682,,,,,,215.4834482,7.962,A,151315
1,92,2011-08-05,137310.46,False,91.65,3.684,,,,,,215.544618,7.962,A,151315
1,92,2011-08-12,139822.31,False,90.76,3.638,,,,,,215.6057878,7.962,A,151315
1,92,2011-08-19,132026.43,False,89.94,3.554,,,,,,215.6693107,7.962,A,151315
1,92,2011-08-26,117474.47,False,87.96,3.523,,,,,,215.7332258,7.962,A,151315
1,92,2011-09-02,131142.28,False,87.83,3.533,,,,,,215.7971409,7.962,A,151315
1,92,2011-09-09,144592.43,True,76.0,3.546,,,,,,215.861056,7.962,A,151315
1,92,2011-09-16,143870.73,False,79.94,3.526,,,,,,216.0410526,7.962,A,151315
1,92,2011-09-23,122462.32,False,75.8,3.467,,,,,,216.3758246,7.962,A,151315
1,92,2011-09-30,120506.66,False,79.69,3.355,,,,,,216.7105965,7.962,A,151315
1,92,2011-10-07,155370.71,False,69.31,3.285,,,,,,217.0453684,7.866,A,151315
1,92,2011-10-14,145457.88,False,71.74,3.274,,,,,,217.3552733,7.866,A,151315
1,92,2011-10-21,134783.19,False,63.71,3.353,,,,,,217.5159762,7.866,A,151315
1,92,2011-10-28,125065.14,False,66.57,3.372,,,,,,217.6766791,7.866,A,151315
1,92,2011-11-04,152401.64,False,54.98,3.332,,,,,,217.837382,7.866,A,151315
1,92,2011-11-11,165723.32,False,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315
1,92,2011-11-18,170303.38,False,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315
1,92,2011-11-25,186516.35,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315
1,92,2011-12-02,128135.6,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315
1,92,2011-12-09,165633.02,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315
1,92,2011-12-16,173805.71,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,A,151315
1,92,2011-12-23,194839.6,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315
1,92,2011-12-30,120037.4,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315
1,92,2012-01-06,148782.83,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315
1,92,2012-01-13,158154.78,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315
1,92,2012-01-20,140411.05,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315
1,92,2012-01-27,128946.7,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315
1,92,2012-02-03,147179.82,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315
1,92,2012-02-10,158241.98,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,A,151315
1,92,2012-02-17,155731.37,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315
1,92,2012-02-24,129648.25,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315
1,92,2012-03-02,138638.98,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315
1,92,2012-03-09,151585.49,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315
1,92,2012-03-16,152800.74,False,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315
1,92,2012-03-23,127013.26,False,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315
1,92,2012-03-30,127691.17,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315
1,92,2012-04-06,165039.54,False,70.43,3.891,10121.97,,77.98,3750.59,4510.72,221.4356112,7.143,A,151315
1,92,2012-04-13,147310.74,False,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315
1,92,2012-04-20,135336.32,False,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315
1,92,2012-04-27,125370.93,False,67.23,3.814,3221.25,,35.49,577.14,6222.25,221.6179368,7.143,A,151315
1,92,2012-05-04,140937.93,False,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,A,151315
1,92,2012-05-11,143194.31,False,73.77,3.688,8351.4,,10.52,2443.14,3127.88,221.7256632,7.143,A,151315
1,92,2012-05-18,139743.46,False,70.33,3.63,6154.14,,45.11,1675.49,5508.18,221.742674,7.143,A,151315
1,92,2012-05-25,124556.59,False,77.22,3.561,4039.39,,745.19,1429.96,3631.13,221.744944,7.143,A,151315
1,92,2012-06-01,134206.28,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315
1,92,2012-06-08,153676.53,False,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315
1,92,2012-06-15,153216.18,False,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315
1,92,2012-06-22,126763.7,False,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315
1,92,2012-06-29,125650.26,False,84.88,3.286,3965.73,161.6,,435.99,4212.97,221.8434,7.143,A,151315
1,92,2012-07-06,156581.44,False,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315
1,92,2012-07-13,148531.93,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315
1,92,2012-07-20,134590.45,False,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315
1,92,2012-07-27,123464.47,False,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315
1,92,2012-08-03,141450.76,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315
1,92,2012-08-10,150012.51,False,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315
1,92,2012-08-17,149962.1,False,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,A,151315
1,92,2012-08-24,127017.65,False,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315
1,92,2012-08-31,132574.48,False,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315
1,92,2012-09-07,160693.21,True,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315
1,92,2012-09-14,148861.17,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315
1,92,2012-09-21,139354.6,False,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315
1,92,2012-09-28,122434.07,False,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315
1,92,2012-10-05,159459.88,False,68.55,3.617,8077.89,,18.22,3617.43,3626.14,223.1814772,6.573,A,151315
1,92,2012-10-12,156944.65,False,62.99,3.601,2086.18,,8.11,602.36,5926.45,223.3812965,6.573,A,151315
1,92,2012-10-19,146387.59,False,67.97,3.594,950.33,,4.93,80.25,2312.85,223.4257233,6.573,A,151315
1,92,2012-10-26,132155.74,False,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315
1,93,2010-02-05,64494.87,False,42.31,2.572,,,,,,211.0963582,8.106,A,151315
1,93,2010-02-12,70202.02,True,38.51,2.548,,,,,,211.2421698,8.106,A,151315
1,93,2010-02-19,62581.64,False,39.93,2.514,,,,,,211.2891429,8.106,A,151315
1,93,2010-02-26,57630.02,False,46.63,2.561,,,,,,211.3196429,8.106,A,151315
1,93,2010-03-05,63550.08,False,46.5,2.625,,,,,,211.3501429,8.106,A,151315
1,93,2010-03-12,63593.12,False,57.79,2.667,,,,,,211.3806429,8.106,A,151315
1,93,2010-03-19,62781.44,False,54.58,2.72,,,,,,211.215635,8.106,A,151315
1,93,2010-03-26,55082.4,False,51.45,2.732,,,,,,211.0180424,8.106,A,151315
1,93,2010-04-02,63245.0,False,62.27,2.719,,,,,,210.8204499,7.808,A,151315
1,93,2010-04-09,66795.56,False,65.86,2.77,,,,,,210.6228574,7.808,A,151315
1,93,2010-04-16,67716.6,False,66.32,2.808,,,,,,210.4887,7.808,A,151315
1,93,2010-04-23,55781.92,False,64.84,2.795,,,,,,210.4391228,7.808,A,151315
1,93,2010-04-30,55901.42,False,67.41,2.78,,,,,,210.3895456,7.808,A,151315
1,93,2010-05-07,70383.0,False,72.55,2.835,,,,,,210.3399684,7.808,A,151315
1,93,2010-05-14,68273.13,False,74.78,2.854,,,,,,210.3374261,7.808,A,151315
1,93,2010-05-21,60163.57,False,76.44,2.826,,,,,,210.6170934,7.808,A,151315
1,93,2010-05-28,60155.18,False,80.44,2.759,,,,,,210.8967606,7.808,A,151315
1,93,2010-06-04,71718.04,False,80.69,2.705,,,,,,211.1764278,7.808,A,151315
1,93,2010-06-11,74300.41,False,80.43,2.668,,,,,,211.4560951,7.808,A,151315
1,93,2010-06-18,69326.03,False,84.11,2.637,,,,,,211.4537719,7.808,A,151315
1,93,2010-06-25,57418.46,False,84.34,2.653,,,,,,211.3386526,7.808,A,151315
1,93,2010-07-02,69962.56,False,80.91,2.669,,,,,,211.2235333,7.787,A,151315
1,93,2010-07-09,78068.53,False,80.48,2.642,,,,,,211.108414,7.787,A,151315
1,93,2010-07-16,65960.35,False,83.15,2.623,,,,,,211.1003854,7.787,A,151315
1,93,2010-07-23,59219.34,False,83.36,2.608,,,,,,211.2351443,7.787,A,151315
1,93,2010-07-30,55362.08,False,81.84,2.64,,,,,,211.3699032,7.787,A,151315
1,93,2010-08-06,69274.95,False,87.16,2.627,,,,,,211.5046621,7.787,A,151315
1,93,2010-08-13,73460.08,False,87.0,2.692,,,,,,211.6394211,7.787,A,151315
1,93,2010-08-20,61192.75,False,86.65,2.664,,,,,,211.6033633,7.787,A,151315
1,93,2010-08-27,55448.05,False,85.22,2.619,,,,,,211.5673056,7.787,A,151315
1,93,2010-09-03,68070.49,False,81.21,2.577,,,,,,211.5312479,7.787,A,151315
1,93,2010-09-10,74834.54,True,78.69,2.565,,,,,,211.4951902,7.787,A,151315
1,93,2010-09-17,68491.35,False,82.11,2.582,,,,,,211.5224596,7.787,A,151315
1,93,2010-09-24,57661.06,False,80.94,2.624,,,,,,211.5972246,7.787,A,151315
1,93,2010-10-01,58034.24,False,71.89,2.603,,,,,,211.6719895,7.838,A,151315
1,93,2010-10-08,73532.13,False,63.93,2.633,,,,,,211.7467544,7.838,A,151315
1,93,2010-10-15,72397.15,False,67.18,2.72,,,,,,211.8137436,7.838,A,151315
1,93,2010-10-22,58959.85,False,69.86,2.725,,,,,,211.8612937,7.838,A,151315
1,93,2010-10-29,56830.05,False,69.64,2.716,,,,,,211.9088438,7.838,A,151315
1,93,2010-11-05,69542.18,False,58.74,2.689,,,,,,211.9563939,7.838,A,151315
1,93,2010-11-12,77214.95,False,59.61,2.728,,,,,,212.003944,7.838,A,151315
1,93,2010-11-19,79474.21,False,51.41,2.771,,,,,,211.8896737,7.838,A,151315
1,93,2010-11-26,81660.77,True,64.52,2.735,,,,,,211.7484333,7.838,A,151315
1,93,2010-12-03,56070.53,False,49.27,2.708,,,,,,211.607193,7.838,A,151315
1,93,2010-12-10,72089.33,False,46.33,2.843,,,,,,211.4659526,7.838,A,151315
1,93,2010-12-17,75554.92,False,49.84,2.869,,,,,,211.4053124,7.838,A,151315
1,93,2010-12-24,85323.12,False,52.33,2.886,,,,,,211.4051222,7.838,A,151315
1,93,2010-12-31,56721.18,True,48.43,2.943,,,,,,211.4049321,7.838,A,151315
1,93,2011-01-07,72231.45,False,48.27,2.976,,,,,,211.4047419,7.742,A,151315
1,93,2011-01-14,74864.89,False,35.4,2.983,,,,,,211.4574109,7.742,A,151315
1,93,2011-01-21,62937.08,False,44.04,3.016,,,,,,211.8272343,7.742,A,151315
1,93,2011-01-28,57342.51,False,43.83,3.01,,,,,,212.1970577,7.742,A,151315
1,93,2011-02-04,77342.47,False,42.27,2.989,,,,,,212.5668812,7.742,A,151315
1,93,2011-02-11,74956.08,True,36.39,3.022,,,,,,212.9367046,7.742,A,151315
1,93,2011-02-18,72548.7,False,57.36,3.045,,,,,,213.2478853,7.742,A,151315
1,93,2011-02-25,59336.68,False,62.9,3.065,,,,,,213.535609,7.742,A,151315
1,93,2011-03-04,68960.09,False,59.58,3.288,,,,,,213.8233327,7.742,A,151315
1,93,2011-03-11,73648.53,False,53.56,3.459,,,,,,214.1110564,7.742,A,151315
1,93,2011-03-18,74159.07,False,62.76,3.488,,,,,,214.3627114,7.742,A,151315
1,93,2011-03-25,64882.37,False,69.97,3.473,,,,,,214.5999389,7.742,A,151315
1,93,2011-04-01,61488.24,False,59.17,3.524,,,,,,214.8371664,7.682,A,151315
1,93,2011-04-08,76943.85,False,67.84,3.622,,,,,,215.0743939,7.682,A,151315
1,93,2011-04-15,76596.92,False,71.27,3.743,,,,,,215.2918561,7.682,A,151315
1,93,2011-04-22,71114.52,False,72.99,3.807,,,,,,215.4599053,7.682,A,151315
1,93,2011-04-29,63144.61,False,72.03,3.81,,,,,,215.6279544,7.682,A,151315
1,93,2011-05-06,79231.58,False,64.61,3.906,,,,,,215.7960035,7.682,A,151315
1,93,2011-05-13,80678.85,False,75.64,3.899,,,,,,215.9640526,7.682,A,151315
1,93,2011-05-20,67912.16,False,67.63,3.907,,,,,,215.7339202,7.682,A,151315
1,93,2011-05-27,66607.96,False,77.72,3.786,,,,,,215.5037878,7.682,A,151315
1,93,2011-06-03,74984.12,False,83.0,3.699,,,,,,215.2736553,7.682,A,151315
1,93,2011-06-10,81251.13,False,83.13,3.648,,,,,,215.0435229,7.682,A,151315
1,93,2011-06-17,78948.63,False,86.41,3.637,,,,,,214.9980596,7.682,A,151315
1,93,2011-06-24,64541.85,False,83.58,3.594,,,,,,215.0910982,7.682,A,151315
1,93,2011-07-01,68650.5,False,85.55,3.524,,,,,,215.1841368,7.962,A,151315
1,93,2011-07-08,80746.97,False,85.83,3.48,,,,,,215.2771754,7.962,A,151315
1,93,2011-07-15,75611.67,False,88.54,3.575,,,,,,215.3611087,7.962,A,151315
1,93,2011-07-22,67458.01,False,85.77,3.651,,,,,,215.4222784,7.962,A,151315
1,93,2011-07-29,58927.26,False,86.83,3.682,,,,,,215.4834482,7.962,A,151315
1,93,2011-08-05,74028.8,False,91.65,3.684,,,,,,215.544618,7.962,A,151315
1,93,2011-08-12,77994.13,False,90.76,3.638,,,,,,215.6057878,7.962,A,151315
1,93,2011-08-19,75368.89,False,89.94,3.554,,,,,,215.6693107,7.962,A,151315
1,93,2011-08-26,61528.93,False,87.96,3.523,,,,,,215.7332258,7.962,A,151315
1,93,2011-09-02,73692.87,False,87.83,3.533,,,,,,215.7971409,7.962,A,151315
1,93,2011-09-09,83809.26,True,76.0,3.546,,,,,,215.861056,7.962,A,151315
1,93,2011-09-16,81435.22,False,79.94,3.526,,,,,,216.0410526,7.962,A,151315
1,93,2011-09-23,67516.27,False,75.8,3.467,,,,,,216.3758246,7.962,A,151315
1,93,2011-09-30,61812.32,False,79.69,3.355,,,,,,216.7105965,7.962,A,151315
1,93,2011-10-07,83366.17,False,69.31,3.285,,,,,,217.0453684,7.866,A,151315
1,93,2011-10-14,76235.47,False,71.74,3.274,,,,,,217.3552733,7.866,A,151315
1,93,2011-10-21,67370.04,False,63.71,3.353,,,,,,217.5159762,7.866,A,151315
1,93,2011-10-28,61848.68,False,66.57,3.372,,,,,,217.6766791,7.866,A,151315
1,93,2011-11-04,77943.57,False,54.98,3.332,,,,,,217.837382,7.866,A,151315
1,93,2011-11-11,84183.85,False,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315
1,93,2011-11-18,87401.82,False,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315
1,93,2011-11-25,87760.1,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315
1,93,2011-12-02,62296.23,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315
1,93,2011-12-09,83931.76,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315
1,93,2011-12-16,85789.38,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,A,151315
1,93,2011-12-23,90573.65,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315
1,93,2011-12-30,59286.64,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315
1,93,2012-01-06,78517.16,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315
1,93,2012-01-13,84485.05,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315
1,93,2012-01-20,73504.68,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315
1,93,2012-01-27,63776.99,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315
1,93,2012-02-03,76847.82,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315
1,93,2012-02-10,78427.95,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,A,151315
1,93,2012-02-17,80472.09,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315
1,93,2012-02-24,67829.2,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315
1,93,2012-03-02,73085.02,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315
1,93,2012-03-09,79749.8,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315
1,93,2012-03-16,81227.75,False,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315
1,93,2012-03-23,66710.4,False,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315
1,93,2012-03-30,67092.89,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315
1,93,2012-04-06,91384.05,False,70.43,3.891,10121.97,,77.98,3750.59,4510.72,221.4356112,7.143,A,151315
1,93,2012-04-13,82109.08,False,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315
1,93,2012-04-20,70763.97,False,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315
1,93,2012-04-27,66850.39,False,67.23,3.814,3221.25,,35.49,577.14,6222.25,221.6179368,7.143,A,151315
1,93,2012-05-04,74929.53,False,75.55,3.749,21290.13,,69.89,4977.35,3261.04,221.6718,7.143,A,151315
1,93,2012-05-11,81146.85,False,73.77,3.688,8351.4,,10.52,2443.14,3127.88,221.7256632,7.143,A,151315
1,93,2012-05-18,79074.91,False,70.33,3.63,6154.14,,45.11,1675.49,5508.18,221.742674,7.143,A,151315
1,93,2012-05-25,69792.6,False,77.22,3.561,4039.39,,745.19,1429.96,3631.13,221.744944,7.143,A,151315
1,93,2012-06-01,76925.54,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315
1,93,2012-06-08,84258.97,False,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315
1,93,2012-06-15,85257.31,False,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315
1,93,2012-06-22,70235.34,False,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315
1,93,2012-06-29,66443.41,False,84.88,3.286,3965.73,161.6,,435.99,4212.97,221.8434,7.143,A,151315
1,93,2012-07-06,97979.96,False,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315
1,93,2012-07-13,86203.09,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315
1,93,2012-07-20,75292.57,False,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315
1,93,2012-07-27,63025.1,False,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315
1,93,2012-08-03,73486.9,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315
1,93,2012-08-10,84119.12,False,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315
1,93,2012-08-17,84700.68,False,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,A,151315
1,93,2012-08-24,65398.77,False,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315
1,93,2012-08-31,71195.75,False,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315
1,93,2012-09-07,90651.47,True,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315
1,93,2012-09-14,81007.78,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315
1,93,2012-09-21,72668.61,False,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315
1,93,2012-09-28,63262.59,False,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315
1,93,2012-10-05,81868.04,False,68.55,3.617,8077.89,,18.22,3617.43,3626.14,223.1814772,6.573,A,151315
1,93,2012-10-12,84659.27,False,62.99,3.601,2086.18,,8.11,602.36,5926.45,223.3812965,6.573,A,151315
1,93,2012-10-19,75214.29,False,67.97,3.594,950.33,,4.93,80.25,2312.85,223.4257233,6.573,A,151315
1,93,2012-10-26,66622.89,False,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315
1,94,2010-02-05,56655.39,False,42.31,2.572,,,,,,211.0963582,8.106,A,151315
1,94,2010-02-12,62329.48,True,38.51,2.548,,,,,,211.2421698,8.106,A,151315
1,94,2010-02-19,72212.32,False,39.93,2.514,,,,,,211.2891429,8.106,A,151315
1,94,2010-02-26,55501.07,False,46.63,2.561,,,,,,211.3196429,8.106,A,151315
